#Score	Avg.Score	Max_Score	Avg.Max_Score
-0.004999999888241291	-0.004999999888241291	0.0	0.0
-0.004999999888241291	-0.004999999888241291	0.0	0.0
-0.004999999888241291	-0.004999999888241291	0.0	0.0
-0.004999999888241291	-0.004999999888241291	0.0	0.0
-0.004999999888241291	-0.004999999888241291	0.0	0.0
-0.004999999888241291	-0.004999999888241291	0.0	0.0
-0.004999999888241291	-0.004999999888241291	0.0	0.0
-0.004999999888241291	-0.004999999888241291	0.0	0.0
-0.004999999888241291	-0.004999999888241291	0.0	0.0
-0.004999999888241291	-0.004999999888241291	0.0	0.0
-0.004999999888241291	-0.004999999888241291	0.0	0.0
-0.004999999888241291	-0.004999999888241291	0.0	0.0
-0.004999999888241291	-0.004999999888241291	0.0	0.0
-0.004999999888241291	-0.004999999888241291	0.0	0.0
-0.004999999888241291	-0.004999999888241291	0.0	0.0
-0.004999999888241291	-0.004999999888241291	0.0	0.0
-0.004999999888241291	-0.004999999888241291	0.0	0.0
-0.004999999888241291	-0.004999999888241291	0.0	0.0
-0.004999999888241291	-0.004999999888241291	0.0	0.0
-0.004999999888241291	-0.004999999888241291	0.0	0.0
-0.004999999888241291	-0.004999999888241291	0.0	0.0
-0.004999999888241291	-0.004999999888241291	0.0	0.0
-0.004999999888241291	-0.004999999888241291	0.0	0.0
-0.004999999888241291	-0.004999999888241291	0.0	0.0
-0.004999999888241291	-0.004999999888241291	0.0	0.0
-0.004999999888241291	-0.004999999888241291	0.0	0.0
-0.004999999888241291	-0.004999999888241291	0.0	0.0
-0.004999999888241291	-0.004999999888241291	0.0	0.0
-0.004999999888241291	-0.004999999888241291	0.0	0.0
-0.004999999888241291	-0.004999999888241291	0.0	0.0
-0.004999999888241291	-0.004999999888241291	0.0	0.0
0.04500000085681677	-0.00428571416331189	0.10000000149011612	0.0014285714498588017
0.09500000160187483	-0.0028873238004219364	0.10000000149011612	0.002816901450425806
-0.004999999888241291	-0.002916666523863872	0.0	0.002777777819169892
0.04500000085681677	-0.002260273820018932	0.10000000149011612	0.0041095891023335395
0.04500000085681677	-0.0016216214595211518	0.09000000171363354	0.005270270353837593
-0.004999999888241291	-0.0016666665052374205	0.0	0.005200000082453092
-0.004999999888241291	-0.0017105261550137872	0.0	0.005131579028736604
-0.004999999888241291	-0.0017532465931076509	0.0	0.005064935145246518
-0.004999999888241291	-0.0017948716353529538	0.0	0.005000000079281819
-0.004999999888241291	-0.0018354428790604011	0.0	0.004936708939037746
-0.004999999888241291	-0.0018749998416751623	0.0	0.004875000077299773
0.04500000085681677	-0.0012962961293481014	0.09000000171363354	0.005925926023427351
-0.004999999888241291	-0.001341463248358994	0.0	0.005853658632897749
0.04500000085681677	-0.000783132355525551	0.09000000171363354	0.006867469995316252
-0.004999999888241291	-0.0008333331594864527	0.0	0.0067857144001339164
-0.004999999888241291	-0.0008823527680600391	0.0	0.006705882466014694
-0.004999999888241291	-0.0009302323857365652	0.0	0.006627907088502895
-0.004999999888241291	-0.0009770113225469645	0.0	0.00655172424840516
0.04500000085681677	-0.0004545452750541947	0.09000000171363354	0.007500000128691847
0.04500000085681677	5.6179962382557684e-05	0.10000000149011612	0.008539325986685378
-0.004999999888241291	1.8626451492309571e-10	0.0	0.008444444586833319
-0.004999999888241291	-5.494486949928514e-05	0.0	0.008351648492472512
0.04500000085681677	0.00043478280143893284	0.10000000149011612	0.0093478262424469
0.04500000085681677	0.0009139786945075117	0.10000000149011612	0.010322580815002482
-0.004999999888241291	0.0008510640287335883	0.0	0.010212766125481179
-0.004999999888241291	0.0007894738822391159	0.0	0.010105263324160325
-0.004999999888241291	0.0007291668637966117	0.0	0.010000000164533654
0.04500000085681677	0.0011855672142401185	0.10000000149011612	0.010927835229745846
-0.004999999888241291	0.001122449182582145	0.0	0.010816326706993337
-0.004999999888241291	0.0010606062626748374	0.0	0.010707070881670172
-0.004999999888241291	0.0010000002011656762	0.0	0.01060000017285347
-0.004999999888241291	0.0010000002011656762	0.0	0.01060000017285347
0.04500000085681677	0.0015000002086162567	0.09000000171363354	0.011500000189989805
-0.004999999888241291	0.0015000002086162567	0.0	0.011500000189989805
-0.004999999888241291	0.0015000002086162567	0.0	0.011500000189989805
-0.004999999888241291	0.0015000002086162567	0.0	0.011500000189989805
-0.004999999888241291	0.0015000002086162567	0.0	0.011500000189989805
0.04500000085681677	0.002000000216066837	0.09000000171363354	0.01240000020712614
-0.004999999888241291	0.002000000216066837	0.0	0.01240000020712614
0.04500000085681677	0.0025000002235174177	0.09000000171363354	0.013300000224262476
-0.004999999888241291	0.0025000002235174177	0.0	0.013300000224262476
-0.004999999888241291	0.0025000002235174177	0.0	0.013300000224262476
0.04500000085681677	0.0030000002309679987	0.10000000149011612	0.014300000239163637
-0.004999999888241291	0.0030000002309679987	0.0	0.014300000239163637
-0.004999999888241291	0.0030000002309679987	0.0	0.014300000239163637
-0.004999999888241291	0.0030000002309679987	0.0	0.014300000239163637
-0.004999999888241291	0.0030000002309679987	0.0	0.014300000239163637
-0.004999999888241291	0.0030000002309679987	0.0	0.014300000239163637
-0.004999999888241291	0.0030000002309679987	0.0	0.014300000239163637
-0.004999999888241291	0.0030000002309679987	0.0	0.014300000239163637
-0.004999999888241291	0.0030000002309679987	0.0	0.014300000239163637
-0.004999999888241291	0.0030000002309679987	0.0	0.014300000239163637
-0.004999999888241291	0.0030000002309679987	0.0	0.014300000239163637
-0.004999999888241291	0.0030000002309679987	0.0	0.014300000239163637
-0.004999999888241291	0.0030000002309679987	0.0	0.014300000239163637
0.04500000085681677	0.0035000002384185792	0.10000000149011612	0.015300000254064798
-0.004999999888241291	0.0035000002384185792	0.0	0.015300000254064798
-0.004999999888241291	0.0035000002384185792	0.0	0.015300000254064798
-0.004999999888241291	0.0035000002384185792	0.0	0.015300000254064798
-0.004999999888241291	0.0035000002384185792	0.0	0.015300000254064798
0.04500000085681677	0.004000000245869159	0.09000000171363354	0.016200000271201134
-0.004999999888241291	0.004000000245869159	0.0	0.016200000271201134
-0.004999999888241291	0.004000000245869159	0.0	0.016200000271201134
0.04500000085681677	0.004500000253319741	0.09000000171363354	0.01710000028833747
-0.004999999888241291	0.004500000253319741	0.0	0.01710000028833747
-0.004999999888241291	0.004500000253319741	0.0	0.01710000028833747
-0.004999999888241291	0.004500000253319741	0.0	0.01710000028833747
-0.004999999888241291	0.004500000253319741	0.0	0.01710000028833747
-0.004999999888241291	0.004500000253319741	0.0	0.01710000028833747
0.04500000085681677	0.005000000260770321	0.09000000171363354	0.018000000305473805
-0.004999999888241291	0.005000000260770321	0.0	0.018000000305473805
-0.004999999888241291	0.005000000260770321	0.0	0.018000000305473805
-0.004999999888241291	0.005000000260770321	0.0	0.018000000305473805
-0.004999999888241291	0.005000000260770321	0.0	0.018000000305473805
-0.004999999888241291	0.005000000260770321	0.0	0.018000000305473805
0.04500000085681677	0.005500000268220902	0.10000000149011612	0.019000000320374966
-0.004999999888241291	0.005500000268220902	0.0	0.019000000320374966
-0.004999999888241291	0.005500000268220902	0.0	0.019000000320374966
-0.004999999888241291	0.005500000268220902	0.0	0.019000000320374966
-0.004999999888241291	0.005500000268220902	0.0	0.019000000320374966
-0.004999999888241291	0.005500000268220902	0.0	0.019000000320374966
-0.004999999888241291	0.005500000268220902	0.0	0.019000000320374966
-0.004999999888241291	0.005500000268220902	0.0	0.019000000320374966
-0.004999999888241291	0.005500000268220902	0.0	0.019000000320374966
-0.004999999888241291	0.005500000268220902	0.0	0.019000000320374966
-0.004999999888241291	0.005500000268220902	0.0	0.019000000320374966
-0.004999999888241291	0.005500000268220902	0.0	0.019000000320374966
0.04500000085681677	0.006000000275671482	0.10000000149011612	0.020000000335276127
0.04500000085681677	0.006500000283122063	0.09000000171363354	0.020900000352412462
-0.004999999888241291	0.006500000283122063	0.0	0.020900000352412462
-0.004999999888241291	0.006500000283122063	0.0	0.020900000352412462
-0.004999999888241291	0.006500000283122063	0.0	0.020900000352412462
0.04500000085681677	0.007000000290572643	0.09000000171363354	0.021800000369548798
-0.004999999888241291	0.007000000290572643	0.0	0.021800000369548798
-0.004999999888241291	0.007000000290572643	0.0	0.021800000369548798
-0.004999999888241291	0.007000000290572643	0.0	0.021800000369548798
-0.004999999888241291	0.007000000290572643	0.0	0.021800000369548798
-0.004999999888241291	0.007000000290572643	0.0	0.021800000369548798
-0.004999999888241291	0.007000000290572643	0.0	0.021800000369548798
-0.004999999888241291	0.007000000290572643	0.0	0.021800000369548798
-0.004999999888241291	0.006500000283122063	0.0	0.020800000354647637
-0.004999999888241291	0.005500000268220902	0.0	0.019800000339746476
-0.004999999888241291	0.005500000268220902	0.0	0.019800000339746476
0.04500000085681677	0.005500000268220902	0.10000000149011612	0.019800000339746476
0.04500000085681677	0.005500000268220902	0.10000000149011612	0.0199000003375113
-0.004999999888241291	0.005500000268220902	0.0	0.0199000003375113
-0.004999999888241291	0.005500000268220902	0.0	0.0199000003375113
-0.004999999888241291	0.005500000268220902	0.0	0.0199000003375113
-0.004999999888241291	0.005500000268220902	0.0	0.0199000003375113
-0.004999999888241291	0.005500000268220902	0.0	0.0199000003375113
-0.004999999888241291	0.005500000268220902	0.0	0.0199000003375113
0.04500000085681677	0.005500000268220902	0.10000000149011612	0.020000000335276127
0.09500000160187483	0.006500000283122063	0.10000000149011612	0.021000000350177288
-0.004999999888241291	0.006000000275671482	0.0	0.020100000333040952
-0.004999999888241291	0.006000000275671482	0.0	0.020100000333040952
-0.004999999888241291	0.006000000275671482	0.0	0.020100000333040952
0.04500000085681677	0.006500000283122063	0.10000000149011612	0.021100000347942113
0.04500000085681677	0.007000000290572643	0.10000000149011612	0.022100000362843274
-0.004999999888241291	0.006500000283122063	0.0	0.02120000034570694
0.04500000085681677	0.006500000283122063	0.10000000149011612	0.02120000034570694
-0.004999999888241291	0.006500000283122063	0.0	0.02120000034570694
-0.004999999888241291	0.006500000283122063	0.0	0.02120000034570694
0.1450000023469329	0.007500000298023224	0.20000000298023224	0.0222000003606081
0.04500000085681677	0.007500000298023224	0.10000000149011612	0.0222000003606081
-0.004999999888241291	0.007500000298023224	0.0	0.0222000003606081
0.04500000085681677	0.008000000305473804	0.09000000171363354	0.023100000377744435
-0.004999999888241291	0.008000000305473804	0.0	0.023100000377744435
-0.004999999888241291	0.007500000298023224	0.0	0.022100000362843274
0.04500000085681677	0.008000000305473804	0.10000000149011612	0.023100000377744435
-0.004999999888241291	0.008000000305473804	0.0	0.023100000377744435
-0.004999999888241291	0.008000000305473804	0.0	0.023100000377744435
-0.004999999888241291	0.008000000305473804	0.0	0.023100000377744435
-0.004999999888241291	0.007500000298023224	0.0	0.0222000003606081
-0.004999999888241291	0.007500000298023224	0.0	0.0222000003606081
-0.004999999888241291	0.007500000298023224	0.0	0.0222000003606081
0.04500000085681677	0.008000000305473804	0.10000000149011612	0.02320000037550926
-0.004999999888241291	0.008000000305473804	0.0	0.02320000037550926
-0.004999999888241291	0.007500000298023224	0.0	0.022300000358372925
0.04500000085681677	0.008000000305473804	0.10000000149011612	0.023300000373274087
-0.004999999888241291	0.007500000298023224	0.0	0.02240000035613775
-0.004999999888241291	0.007500000298023224	0.0	0.02240000035613775
-0.004999999888241291	0.007500000298023224	0.0	0.02240000035613775
0.04500000085681677	0.007500000298023224	0.09000000171363354	0.022300000358372925
-0.004999999888241291	0.007500000298023224	0.0	0.022300000358372925
-0.004999999888241291	0.007500000298023224	0.0	0.022300000358372925
0.09500000160187483	0.008500000312924385	0.10000000149011612	0.023300000373274087
0.19500000309199095	0.010500000342726707	0.20000000298023224	0.02530000040307641
0.04500000085681677	0.011000000350177288	0.10000000149011612	0.026300000417977573
-0.004999999888241291	0.011000000350177288	0.0	0.026300000417977573
-0.004999999888241291	0.011000000350177288	0.0	0.026300000417977573
-0.004999999888241291	0.011000000350177288	0.0	0.026300000417977573
-0.004999999888241291	0.011000000350177288	0.0	0.026300000417977573
-0.004999999888241291	0.011000000350177288	0.0	0.026300000417977573
-0.004999999888241291	0.011000000350177288	0.0	0.026300000417977573
-0.004999999888241291	0.011000000350177288	0.0	0.026300000417977573
-0.004999999888241291	0.010500000342726707	0.0	0.02530000040307641
-0.004999999888241291	0.010500000342726707	0.0	0.02530000040307641
-0.004999999888241291	0.010500000342726707	0.0	0.02530000040307641
-0.004999999888241291	0.010500000342726707	0.0	0.02530000040307641
-0.004999999888241291	0.010500000342726707	0.0	0.02530000040307641
-0.004999999888241291	0.010000000335276127	0.0	0.024400000385940077
-0.004999999888241291	0.010000000335276127	0.0	0.024400000385940077
-0.004999999888241291	0.010000000335276127	0.0	0.024400000385940077
-0.004999999888241291	0.009500000327825546	0.0	0.02350000036880374
0.04500000085681677	0.010000000335276127	0.10000000149011612	0.024500000383704902
0.09500000160187483	0.011000000350177288	0.10000000149011612	0.025500000398606063
-0.004999999888241291	0.011000000350177288	0.0	0.025500000398606063
-0.004999999888241291	0.011000000350177288	0.0	0.025500000398606063
-0.004999999888241291	0.011000000350177288	0.0	0.025500000398606063
-0.004999999888241291	0.010500000342726707	0.0	0.024600000381469728
-0.004999999888241291	0.010500000342726707	0.0	0.024600000381469728
-0.004999999888241291	0.010500000342726707	0.0	0.024600000381469728
-0.004999999888241291	0.010500000342726707	0.0	0.024600000381469728
-0.004999999888241291	0.010500000342726707	0.0	0.024600000381469728
0.04500000085681677	0.011000000350177288	0.10000000149011612	0.02560000039637089
0.04000000096857548	0.010950000351294875	0.10000000149011612	0.02560000039637089
0.04500000085681677	0.011450000358745455	0.10000000149011612	0.02660000041127205
-0.004999999888241291	0.011450000358745455	0.0	0.02660000041127205
-0.004999999888241291	0.011450000358745455	0.0	0.02660000041127205
-0.004999999888241291	0.011450000358745455	0.0	0.02660000041127205
0.04500000085681677	0.011950000366196036	0.10000000149011612	0.02760000042617321
-0.004999999888241291	0.011950000366196036	0.0	0.02760000042617321
-0.004999999888241291	0.011950000366196036	0.0	0.02760000042617321
0.04500000085681677	0.012450000373646616	0.10000000149011612	0.028600000441074372
0.04500000085681677	0.012950000381097197	0.10000000149011612	0.029600000455975533
-0.004999999888241291	0.012950000381097197	0.0	0.029600000455975533
-0.004999999888241291	0.012950000381097197	0.0	0.029600000455975533
-0.004999999888241291	0.012450000373646616	0.0	0.028600000441074372
0.04500000085681677	0.012450000373646616	0.10000000149011612	0.028700000438839197
0.04500000085681677	0.012950000381097197	0.10000000149011612	0.02970000045374036
0.04500000085681677	0.013450000388547777	0.10000000149011612	0.03070000046864152
-0.004999999888241291	0.013450000388547777	0.0	0.03070000046864152
0.04500000085681677	0.013450000388547777	0.10000000149011612	0.030800000466406345
-0.004999999888241291	0.013450000388547777	0.0	0.030800000466406345
-0.004999999888241291	0.013450000388547777	0.0	0.030800000466406345
0.04500000085681677	0.013950000395998358	0.10000000149011612	0.03180000048130751
-0.004999999888241291	0.013950000395998358	0.0	0.03180000048130751
-0.004999999888241291	0.013950000395998358	0.0	0.03180000048130751
-0.004999999888241291	0.013950000395998358	0.0	0.03180000048130751
-0.004999999888241291	0.013950000395998358	0.0	0.03180000048130751
-0.004999999888241291	0.013950000395998358	0.0	0.03180000048130751
-0.004999999888241291	0.013950000395998358	0.0	0.03180000048130751
-0.004999999888241291	0.013950000395998358	0.0	0.03180000048130751
-0.004999999888241291	0.013450000388547777	0.0	0.030800000466406345
-0.004999999888241291	0.012950000381097197	0.0	0.029800000451505184
0.04500000085681677	0.013450000388547777	0.10000000149011612	0.030800000466406345
-0.004999999888241291	0.013450000388547777	0.0	0.030800000466406345
-0.004999999888241291	0.013450000388547777	0.0	0.030800000466406345
-0.004999999888241291	0.013450000388547777	0.0	0.030800000466406345
-0.004999999888241291	0.013450000388547777	0.0	0.030800000466406345
-0.004999999888241291	0.013450000388547777	0.0	0.030800000466406345
-0.004999999888241291	0.012950000381097197	0.0	0.029800000451505184
-0.004999999888241291	0.011950000366196036	0.0	0.028800000436604023
-0.004999999888241291	0.011950000366196036	0.0	0.028800000436604023
-0.004999999888241291	0.011950000366196036	0.0	0.028800000436604023
-0.004999999888241291	0.011950000366196036	0.0	0.028800000436604023
-0.004999999888241291	0.011450000358745455	0.0	0.027800000421702862
-0.004999999888241291	0.010950000351294875	0.0	0.0268000004068017
-0.004999999888241291	0.010950000351294875	0.0	0.0268000004068017
-0.004999999888241291	0.010450000343844294	0.0	0.02580000039190054
-0.004999999888241291	0.010450000343844294	0.0	0.02580000039190054
-0.004999999888241291	0.010450000343844294	0.0	0.02580000039190054
-0.004999999888241291	0.008950000321492553	0.0	0.023800000362098218
-0.004999999888241291	0.008450000314041972	0.0	0.022800000347197057
-0.004999999888241291	0.008450000314041972	0.0	0.022800000347197057
-0.004999999888241291	0.007950000306591392	0.0	0.02190000033006072
-0.004999999888241291	0.007950000306591392	0.0	0.02190000033006072
-0.004999999888241291	0.007950000306591392	0.0	0.02190000033006072
-0.004999999888241291	0.007450000299140811	0.0	0.02090000031515956
-0.004999999888241291	0.007450000299140811	0.0	0.02090000031515956
-0.004999999888241291	0.007450000299140811	0.0	0.02090000031515956
0.04500000085681677	0.007950000306591392	0.09000000171363354	0.021800000332295896
-0.004999999888241291	0.007950000306591392	0.0	0.021800000332295896
-0.004999999888241291	0.007950000306591392	0.0	0.021800000332295896
-0.004999999888241291	0.007950000306591392	0.0	0.021800000332295896
-0.004999999888241291	0.007450000299140811	0.0	0.020800000317394735
-0.004999999888241291	0.007450000299140811	0.0	0.020800000317394735
-0.004999999888241291	0.007450000299140811	0.0	0.020800000317394735
0.04500000085681677	0.007450000299140811	0.10000000149011612	0.020800000317394735
-0.004999999888241291	0.007450000299140811	0.0	0.020800000317394735
-0.004999999888241291	0.007450000299140811	0.0	0.020800000317394735
0.04500000085681677	0.007950000306591392	0.09000000171363354	0.02170000033453107
-0.004999999888241291	0.007450000299140811	0.0	0.020800000317394735
-0.004999999888241291	0.007450000299140811	0.0	0.020800000317394735
-0.004999999888241291	0.007450000299140811	0.0	0.020800000317394735
-0.004999999888241291	0.00645000028423965	0.0	0.019800000302493573
0.04500000085681677	0.004950000261887908	0.10000000149011612	0.018800000287592412
-0.004999999888241291	0.004450000254437327	0.0	0.01780000027269125
0.04500000085681677	0.004950000261887908	0.09000000171363354	0.018700000289827587
-0.004999999888241291	0.004950000261887908	0.0	0.018700000289827587
-0.004999999888241291	0.004950000261887908	0.0	0.018700000289827587
-0.004999999888241291	0.004950000261887908	0.0	0.018700000289827587
-0.004999999888241291	0.004950000261887908	0.0	0.018700000289827587
-0.004999999888241291	0.004950000261887908	0.0	0.018700000289827587
-0.004999999888241291	0.004950000261887908	0.0	0.018700000289827587
0.04500000085681677	0.005450000269338489	0.10000000149011612	0.019700000304728748
-0.004999999888241291	0.005450000269338489	0.0	0.019700000304728748
-0.004999999888241291	0.005450000269338489	0.0	0.019700000304728748
0.04500000085681677	0.0059500002767890695	0.10000000149011612	0.02070000031962991
-0.004999999888241291	0.0059500002767890695	0.0	0.02070000031962991
-0.004999999888241291	0.0059500002767890695	0.0	0.02070000031962991
-0.004999999888241291	0.0059500002767890695	0.0	0.02070000031962991
0.04500000085681677	0.00645000028423965	0.10000000149011612	0.02170000033453107
-0.004999999888241291	0.00645000028423965	0.0	0.02170000033453107
-0.004999999888241291	0.0059500002767890695	0.0	0.02070000031962991
-0.004999999888241291	0.004950000261887908	0.0	0.019700000304728748
-0.004999999888241291	0.004950000261887908	0.0	0.019700000304728748
-0.004999999888241291	0.004950000261887908	0.0	0.019700000304728748
-0.004999999888241291	0.004950000261887908	0.0	0.019700000304728748
-0.004999999888241291	0.004950000261887908	0.0	0.019700000304728748
-0.004999999888241291	0.004950000261887908	0.0	0.019700000304728748
-0.004999999888241291	0.004950000261887908	0.0	0.019700000304728748
-0.004999999888241291	0.004950000261887908	0.0	0.019700000304728748
0.04500000085681677	0.005450000269338489	0.09000000171363354	0.020600000321865083
0.04500000085681677	0.005450000269338489	0.09000000171363354	0.020500000324100254
0.04500000085681677	0.005500000268220902	0.10000000149011612	0.020500000324100254
-0.004999999888241291	0.005000000260770321	0.0	0.019500000309199093
0.04500000085681677	0.005500000268220902	0.10000000149011612	0.020500000324100254
-0.004999999888241291	0.005500000268220902	0.0	0.020500000324100254
-0.004999999888241291	0.005500000268220902	0.0	0.020500000324100254
-0.004999999888241291	0.005000000260770321	0.0	0.019500000309199093
0.04500000085681677	0.005500000268220902	0.09000000171363354	0.02040000032633543
-0.004999999888241291	0.005500000268220902	0.0	0.02040000032633543
-0.004999999888241291	0.005000000260770321	0.0	0.019400000311434268
-0.004999999888241291	0.004500000253319741	0.0	0.018400000296533107
0.04500000085681677	0.005000000260770321	0.10000000149011612	0.019400000311434268
-0.004999999888241291	0.005000000260770321	0.0	0.019400000311434268
0.04500000085681677	0.005500000268220902	0.10000000149011612	0.02040000032633543
-0.004999999888241291	0.005000000260770321	0.0	0.019400000311434268
-0.004999999888241291	0.004500000253319741	0.0	0.018400000296533107
0.04500000085681677	0.004500000253319741	0.10000000149011612	0.018400000296533107
-0.004999999888241291	0.004500000253319741	0.0	0.018400000296533107
-0.004999999888241291	0.004000000245869159	0.0	0.017400000281631946
-0.004999999888241291	0.004000000245869159	0.0	0.017400000281631946
-0.004999999888241291	0.004000000245869159	0.0	0.017400000281631946
-0.004999999888241291	0.0035000002384185792	0.0	0.016400000266730785
-0.004999999888241291	0.0035000002384185792	0.0	0.016400000266730785
-0.004999999888241291	0.0035000002384185792	0.0	0.016400000266730785
-0.004999999888241291	0.0035000002384185792	0.0	0.016400000266730785
-0.004999999888241291	0.0035000002384185792	0.0	0.016400000266730785
0.04500000085681677	0.004000000245869159	0.09000000171363354	0.01730000028386712
-0.004999999888241291	0.004000000245869159	0.0	0.01730000028386712
-0.004999999888241291	0.004000000245869159	0.0	0.01730000028386712
-0.004999999888241291	0.004000000245869159	0.0	0.01730000028386712
-0.004999999888241291	0.004000000245869159	0.0	0.01730000028386712
-0.004999999888241291	0.0035000002384185792	0.0	0.01630000026896596
0.04500000085681677	0.004000000245869159	0.09000000171363354	0.017200000286102295
-0.004999999888241291	0.004000000245869159	0.0	0.017200000286102295
-0.004999999888241291	0.004000000245869159	0.0	0.017200000286102295
0.09500000160187483	0.005000000260770321	0.10000000149011612	0.018200000301003456
-0.004999999888241291	0.005000000260770321	0.0	0.018200000301003456
-0.004999999888241291	0.005000000260770321	0.0	0.018200000301003456
-0.004999999888241291	0.005000000260770321	0.0	0.018200000301003456
-0.004999999888241291	0.005000000260770321	0.0	0.018200000301003456
-0.004999999888241291	0.005000000260770321	0.0	0.018200000301003456
-0.004999999888241291	0.005000000260770321	0.0	0.018200000301003456
-0.004999999888241291	0.005000000260770321	0.0	0.018200000301003456
-0.004999999888241291	0.005000000260770321	0.0	0.018200000301003456
-0.004999999888241291	0.005000000260770321	0.0	0.018200000301003456
-0.004999999888241291	0.005000000260770321	0.0	0.018200000301003456
-0.004999999888241291	0.005000000260770321	0.0	0.018200000301003456
-0.004999999888241291	0.005000000260770321	0.0	0.018200000301003456
-0.004999999888241291	0.005000000260770321	0.0	0.018200000301003456
-0.004999999888241291	0.005000000260770321	0.0	0.018200000301003456
-0.004999999888241291	0.005000000260770321	0.0	0.018200000301003456
0.04500000085681677	0.005500000268220902	0.09000000171363354	0.01910000031813979
-0.004999999888241291	0.005500000268220902	0.0	0.01910000031813979
-0.004999999888241291	0.005500000268220902	0.0	0.01910000031813979
-0.004999999888241291	0.005500000268220902	0.0	0.01910000031813979
-0.004999999888241291	0.005500000268220902	0.0	0.01910000031813979
-0.004999999888241291	0.005500000268220902	0.0	0.01910000031813979
0.04500000085681677	0.005500000268220902	0.10000000149011612	0.019200000315904617
-0.004999999888241291	0.005500000268220902	0.0	0.019200000315904617
-0.004999999888241291	0.005500000268220902	0.0	0.019200000315904617
-0.004999999888241291	0.005500000268220902	0.0	0.019200000315904617
-0.004999999888241291	0.005500000268220902	0.0	0.019200000315904617
-0.004999999888241291	0.005500000268220902	0.0	0.019200000315904617
0.04500000085681677	0.006000000275671482	0.09000000171363354	0.020100000333040952
-0.004999999888241291	0.005500000268220902	0.0	0.01910000031813979
-0.004999999888241291	0.005500000268220902	0.0	0.01910000031813979
-0.004999999888241291	0.005500000268220902	0.0	0.01910000031813979
-0.004999999888241291	0.005000000260770321	0.0	0.018200000301003456
-0.004999999888241291	0.005000000260770321	0.0	0.018200000301003456
-0.004999999888241291	0.005000000260770321	0.0	0.018200000301003456
0.04500000085681677	0.005500000268220902	0.09000000171363354	0.01910000031813979
-0.004999999888241291	0.005500000268220902	0.0	0.01910000031813979
-0.004999999888241291	0.005000000260770321	0.0	0.01810000030323863
-0.004999999888241291	0.005000000260770321	0.0	0.01810000030323863
-0.004999999888241291	0.004500000253319741	0.0	0.017200000286102295
-0.004999999888241291	0.004500000253319741	0.0	0.017200000286102295
-0.004999999888241291	0.004500000253319741	0.0	0.017200000286102295
0.04500000085681677	0.005000000260770321	0.10000000149011612	0.018200000301003456
0.04500000085681677	0.005500000268220902	0.10000000149011612	0.019200000315904617
-0.004999999888241291	0.005500000268220902	0.0	0.019200000315904617
-0.004999999888241291	0.005500000268220902	0.0	0.019200000315904617
-0.004999999888241291	0.005000000260770321	0.0	0.018200000301003456
-0.004999999888241291	0.005000000260770321	0.0	0.018200000301003456
-0.004999999888241291	0.005000000260770321	0.0	0.018200000301003456
-0.004999999888241291	0.004500000253319741	0.0	0.017200000286102295
0.04500000085681677	0.005000000260770321	0.10000000149011612	0.018200000301003456
-0.004999999888241291	0.005000000260770321	0.0	0.018200000301003456
-0.004999999888241291	0.005000000260770321	0.0	0.018200000301003456
